Fish ID,Fish Species,Age (Weeks),Current Weight (kg),Feed Type,Feed Consumption (g/day),Water Temperature (°C),Dissolved Oxygen (mg/L),Water pH,Stocking Density (fish/m³),Market Price (₹/kg),Expected Harvest Week,Estimated Final Weight (kg)
661,Tilapia,50,4.24,Low Protein,55.3,23.74,5.49,6.64,28,338.17,49,4.24
661,Tilapia,51,4.32,Medium Protein,60.31,29.14,5.38,7.96,18,392.33,49,4.32
661,Tilapia,52,4.4,Low Protein,63.74,20.34,4.21,6.65,9,327.33,43,4.4
662,Carp,1,0.56,Low Protein,18.02,27.67,6.59,6.61,13,279.12,34,2.87
662,Carp,2,0.63,High Protein,25.28,27.4,7.5,7.94,18,345.3,33,2.8
662,Carp,3,0.7,High Protein,24.39,28.36,6.66,6.65,23,268.49,9,1.12
662,Carp,4,0.77,Medium Protein,27.53,28.92,5.45,6.95,21,300.73,49,3.92
662,Carp,5,0.84,Low Protein,19.34,24.57,7.83,7.61,24,336.57,44,3.57
662,Carp,6,0.91,High Protein,23.05,26.75,6.17,7.19,25,208.33,22,2.03
662,Carp,7,0.98,Medium Protein,24.58,25.75,5.94,7.21,18,260.68,49,3.92
662,Carp,8,1.05,High Protein,27.22,25.92,4.56,8.4,9,221.67,35,2.94
662,Carp,9,1.12,Medium Protein,27.74,20.25,4.57,7.83,7,352.77,51,4.06
662,Carp,10,1.19,High Protein,30.96,29.63,5.52,8.47,7,203.11,16,1.61
662,Carp,11,1.26,High Protein,30.99,21.62,6.43,6.91,14,318.97,21,1.96
662,Carp,12,1.33,Low Protein,23.85,24.14,4.74,6.97,9,229.8,33,2.8
662,Carp,13,1.4,Low Protein,28.87,27.0,7.75,7.27,23,325.08,38,3.15
662,Carp,14,1.47,High Protein,28.77,22.13,4.93,6.81,6,298.55,37,3.08
662,Carp,15,1.54,Low Protein,35.37,21.16,7.83,7.71,21,388.2,34,2.87
662,Carp,16,1.61,High Protein,30.37,28.96,5.59,7.3,18,370.25,27,2.38
662,Carp,17,1.68,Medium Protein,33.63,25.8,4.97,8.34,12,226.53,42,3.43
662,Carp,18,1.75,High Protein,30.34,21.35,4.76,7.71,17,240.72,23,2.1
662,Carp,19,1.82,High Protein,34.35,28.73,7.75,6.51,8,362.61,29,2.52
662,Carp,20,1.89,Medium Protein,30.97,21.89,6.27,7.55,18,277.65,38,3.15
662,Carp,21,1.96,Medium Protein,35.64,26.57,4.11,6.59,11,376.73,36,3.01
662,Carp,22,2.03,Low Protein,38.98,28.56,6.23,7.96,27,266.74,33,2.8
662,Carp,23,2.1,Medium Protein,31.19,26.2,7.51,7.87,10,297.15,47,3.78
662,Carp,24,2.17,Low Protein,36.75,20.07,4.58,7.54,17,335.6,38,3.15
662,Carp,25,2.24,High Protein,42.22,26.5,5.45,7.17,10,308.32,40,3.29
662,Carp,26,2.31,Medium Protein,34.69,25.68,6.94,7.47,22,214.04,31,2.66
662,Carp,27,2.38,High Protein,35.63,25.28,4.87,8.3,25,346.82,42,3.43
662,Carp,28,2.45,Low Protein,39.21,23.06,7.83,6.7,23,333.2,46,3.71
662,Carp,29,2.52,Medium Protein,43.91,26.26,6.84,7.04,11,233.62,35,2.94
662,Carp,30,2.59,Low Protein,41.53,20.17,5.09,7.84,21,235.86,40,3.29
662,Carp,31,2.66,Low Protein,41.69,25.18,4.78,7.09,15,234.36,41,3.36
662,Carp,32,2.73,Medium Protein,38.17,23.28,7.87,7.66,11,300.76,48,3.85
662,Carp,33,2.8,Medium Protein,47.62,20.48,6.3,7.65,19,366.11,44,3.57
662,Carp,34,2.87,Low Protein,42.17,22.62,6.61,7.06,12,236.06,46,3.71
662,Carp,35,2.94,Medium Protein,41.92,28.37,7.28,6.72,19,321.9,49,3.92
662,Carp,36,3.01,Low Protein,44.22,22.58,5.19,8.04,16,205.19,51,4.06
662,Carp,37,3.08,High Protein,44.94,24.72,5.49,6.88,15,317.5,40,3.29
662,Carp,38,3.15,High Protein,46.09,25.65,5.44,7.14,11,313.98,41,3.36
662,Carp,39,3.22,Medium Protein,49.09,22.87,5.54,7.97,21,219.76,47,3.78
662,Carp,40,3.29,Medium Protein,51.58,25.43,7.56,6.71,8,296.86,48,3.85
662,Carp,41,3.36,High Protein,44.17,29.55,7.85,7.24,10,377.61,43,3.5
662,Carp,42,3.43,Low Protein,49.21,21.84,4.92,7.25,11,344.81,51,4.06
662,Carp,43,3.5,Low Protein,49.14,28.92,6.78,6.6,16,230.8,50,3.99
662,Carp,44,3.57,Low Protein,45.81,25.61,7.4,8.38,8,322.79,50,3.99
662,Carp,45,3.64,Medium Protein,54.56,27.79,4.1,7.14,24,243.33,45,3.64
662,Carp,46,3.71,Low Protein,48.14,25.99,5.63,7.98,27,376.43,46,3.71
662,Carp,47,3.78,Medium Protein,48.95,23.05,6.96,6.85,10,261.47,44,3.78
662,Carp,48,3.85,Medium Protein,48.98,25.75,4.29,8.1,5,398.78,48,3.85
662,Carp,49,3.92,Medium Protein,51.2,24.26,6.54,7.09,7,210.44,47,3.92
662,Carp,50,3.99,High Protein,51.67,25.94,4.92,7.39,26,270.84,50,3.99
662,Carp,51,4.06,Low Protein,54.08,25.65,4.35,6.91,17,279.74,45,4.06
662,Carp,52,4.13,Medium Protein,57.89,26.78,4.24,8.36,26,257.65,44,4.13
663,Catfish,1,0.44,Low Protein,14.94,27.25,6.24,6.74,7,259.5,6,0.94
663,Catfish,2,0.54,High Protein,24.0,25.48,5.85,7.94,15,385.38,24,2.74
663,Catfish,3,0.64,Low Protein,19.67,28.11,5.28,8.25,21,379.87,10,1.34
663,Catfish,4,0.74,High Protein,23.47,26.86,7.06,7.8,11,322.92,12,1.54
663,Catfish,5,0.84,Medium Protein,18.52,22.54,5.54,8.03,8,288.67,41,4.44
663,Catfish,6,0.94,Medium Protein,23.06,29.39,6.83,7.9,17,302.64,27,3.04
663,Catfish,7,1.04,High Protein,20.42,20.71,6.34,8.26,24,231.49,41,4.44
663,Catfish,8,1.14,Medium Protein,23.05,26.33,7.24,7.94,14,387.02,28,3.14
663,Catfish,9,1.24,Low Protein,26.88,26.12,5.45,7.76,10,254.01,27,3.04
663,Catfish,10,1.34,Low Protein,28.75,24.44,6.61,6.92,12,393.6,26,2.94
663,Catfish,11,1.44,High Protein,25.93,24.77,5.46,8.47,16,240.36,16,1.94
663,Catfish,12,1.54,Low Protein,32.85,27.77,6.31,7.7,5,231.62,21,2.44
663,Catfish,13,1.64,Medium Protein,28.29,27.22,5.33,7.98,21,303.74,24,2.74
663,Catfish,14,1.74,Medium Protein,28.56,24.14,5.97,8.08,10,327.29,41,4.44
663,Catfish,15,1.84,Medium Protein,31.73,22.14,5.94,8.19,8,347.9,41,4.44
663,Catfish,16,1.94,Low Protein,34.91,20.62,4.1,8.44,9,345.63,33,3.64
663,Catfish,17,2.04,Medium Protein,40.29,27.24,5.44,7.32,19,347.75,40,4.34
663,Catfish,18,2.14,Low Protein,35.59,26.96,7.17,6.82,16,347.19,33,3.64
663,Catfish,19,2.24,High Protein,36.66,22.85,6.53,7.35,27,321.35,50,5.34
663,Catfish,20,2.34,Medium Protein,33.99,29.53,6.48,7.82,14,306.32,27,3.04
663,Catfish,21,2.44,High Protein,42.06,26.51,4.06,6.82,22,211.01,35,3.84
663,Catfish,22,2.54,Low Protein,37.22,26.66,5.31,6.77,16,233.26,51,5.44
663,Catfish,23,2.64,Low Protein,43.85,25.63,6.8,8.07,5,349.24,39,4.24
663,Catfish,24,2.74,High Protein,46.51,26.46,5.57,7.63,8,271.94,42,4.54
663,Catfish,25,2.84,Medium Protein,46.08,29.99,5.53,8.0,10,301.83,43,4.64
663,Catfish,26,2.94,Medium Protein,45.82,28.02,5.74,7.38,24,334.41,42,4.54
663,Catfish,27,3.04,Medium Protein,46.44,24.23,4.23,7.69,24,370.59,32,3.54
663,Catfish,28,3.14,High Protein,45.94,21.95,5.14,8.43,28,351.24,47,5.04
663,Catfish,29,3.24,Low Protein,43.85,27.53,4.77,8.36,10,364.07,45,4.84
663,Catfish,30,3.34,High Protein,51.19,28.79,5.06,7.28,17,246.55,51,5.44
663,Catfish,31,3.44,Low Protein,49.17,25.23,5.07,6.55,5,311.92,42,4.54
663,Catfish,32,3.54,Medium Protein,51.66,29.24,6.26,6.91,19,204.18,50,5.34
663,Catfish,33,3.64,Medium Protein,50.14,25.58,5.28,8.32,13,269.92,44,4.74
663,Catfish,34,3.74,Low Protein,49.41,22.17,7.73,8.34,7,255.87,42,4.54
663,Catfish,35,3.84,Medium Protein,56.47,24.26,5.39,6.87,28,299.51,40,4.34
663,Catfish,36,3.94,High Protein,52.82,24.22,4.96,7.73,24,348.57,48,5.14
663,Catfish,37,4.04,Low Protein,59.07,21.74,7.42,7.84,8,253.04,44,4.74
663,Catfish,38,4.14,Medium Protein,61.06,26.88,7.44,7.2,10,314.39,46,4.94
663,Catfish,39,4.24,Medium Protein,60.7,28.42,6.62,7.44,15,364.75,40,4.34
663,Catfish,40,4.34,Medium Protein,54.68,22.09,5.0,7.54,21,388.9,47,5.04
663,Catfish,41,4.44,Medium Protein,62.95,27.68,4.86,8.16,29,312.94,49,5.24
663,Catfish,42,4.54,Low Protein,60.59,21.46,5.65,7.19,10,378.6,43,4.64
663,Catfish,43,4.64,Low Protein,58.81,23.32,7.08,7.67,23,269.17,50,5.34
663,Catfish,44,4.74,Medium Protein,58.33,27.39,7.34,6.83,17,287.84,41,4.74
663,Catfish,45,4.84,High Protein,61.19,24.0,7.21,6.84,5,212.75,43,4.84
663,Catfish,46,4.94,High Protein,60.77,20.08,4.91,8.5,8,218.77,44,4.94
663,Catfish,47,5.04,High Protein,60.66,28.14,4.94,8.01,27,257.55,44,5.04
663,Catfish,48,5.14,High Protein,71.28,22.24,4.3,8.23,12,362.71,44,5.14
663,Catfish,49,5.24,Low Protein,70.72,28.55,4.14,8.43,13,222.96,46,5.24
663,Catfish,50,5.34,Low Protein,70.79,22.54,4.57,7.97,26,231.25,42,5.34
663,Catfish,51,5.44,High Protein,66.33,22.55,7.63,6.63,8,394.04,45,5.44
663,Catfish,52,5.54,Low Protein,65.68,28.84,5.58,7.11,16,259.94,46,5.54
664,Carp,1,0.26,High Protein,17.45,23.49,6.49,8.12,23,387.01,36,2.71
664,Carp,2,0.33,Medium Protein,20.72,26.67,5.08,7.27,25,386.85,16,1.31
664,Carp,3,0.4,Medium Protein,23.63,23.57,6.78,6.79,17,211.95,33,2.5
664,Carp,4,0.47,High Protein,23.14,25.41,6.26,7.88,18,284.36,16,1.31
664,Carp,5,0.54,Low Protein,24.34,27.71,4.06,7.51,23,351.33,37,2.78
664,Carp,6,0.61,High Protein,18.49,29.18,5.29,6.53,24,267.28,37,2.78
664,Carp,7,0.68,Low Protein,18.35,26.52,4.87,6.53,17,271.19,51,3.76
664,Carp,8,0.75,Medium Protein,19.98,23.81,7.73,7.35,11,210.83,38,2.85
664,Carp,9,0.82,Low Protein,19.59,23.94,4.12,8.5,13,312.68,36,2.71
664,Carp,10,0.89,High Protein,26.88,21.56,6.8,8.26,7,282.73,27,2.08
664,Carp,11,0.96,Medium Protein,28.63,25.65,4.61,6.51,16,290.56,33,2.5
664,Carp,12,1.03,Medium Protein,23.37,28.42,4.6,7.19,24,352.15,42,3.13
664,Carp,13,1.1,Low Protein,29.77,21.3,4.36,8.42,13,337.72,46,3.41
664,Carp,14,1.17,Medium Protein,22.25,22.61,7.55,7.14,27,388.71,31,2.36
664,Carp,15,1.24,Medium Protein,29.17,20.19,7.88,7.05,22,209.12,24,1.87
664,Carp,16,1.31,Low Protein,28.37,25.26,6.47,7.82,18,263.39,28,2.15
664,Carp,17,1.38,Medium Protein,26.57,20.58,7.91,6.64,5,205.94,23,1.8
664,Carp,18,1.45,High Protein,32.18,25.79,7.79,8.04,18,253.37,27,2.08
664,Carp,19,1.52,Low Protein,27.32,22.84,7.82,8.01,21,277.29,25,1.94
664,Carp,20,1.59,Low Protein,30.06,28.03,5.93,8.35,16,308.0,35,2.64
664,Carp,21,1.66,Low Protein,33.7,25.35,4.22,7.76,10,274.82,41,3.06
664,Carp,22,1.73,Low Protein,30.68,24.82,7.09,8.06,23,327.36,34,2.57
664,Carp,23,1.8,High Protein,36.55,22.32,7.25,7.88,17,285.71,40,2.99
664,Carp,24,1.87,Low Protein,37.35,29.26,4.81,8.1,5,341.98,30,2.29
664,Carp,25,1.94,High Protein,31.43,29.52,7.0,7.11,20,249.97,35,2.64
664,Carp,26,2.01,Low Protein,34.5,27.54,6.85,6.63,15,313.52,40,2.99
664,Carp,27,2.08,Low Protein,35.12,23.06,7.52,7.96,29,242.3,38,2.85
664,Carp,28,2.15,Medium Protein,35.6,27.88,7.15,7.66,11,330.9,39,2.92
664,Carp,29,2.22,Medium Protein,37.22,27.24,4.66,6.55,14,399.53,51,3.76
664,Carp,30,2.29,High Protein,33.64,22.12,4.57,6.61,20,243.28,40,2.99
664,Carp,31,2.36,Medium Protein,42.3,20.82,5.39,8.02,22,390.73,44,3.27
664,Carp,32,2.43,Low Protein,37.2,21.93,6.88,8.21,6,299.32,41,3.06
664,Carp,33,2.5,High Protein,35.02,28.67,6.59,7.69,19,292.01,49,3.62
664,Carp,34,2.57,Medium Protein,42.55,21.56,4.62,8.09,17,286.74,48,3.55
664,Carp,35,2.64,Low Protein,42.9,27.92,6.17,7.38,29,304.19,48,3.55
664,Carp,36,2.71,Medium Protein,46.93,23.18,4.96,7.34,17,241.37,46,3.41
664,Carp,37,2.78,Medium Protein,44.99,27.23,7.88,7.23,15,348.44,40,2.99
664,Carp,38,2.85,Medium Protein,41.83,28.99,5.13,6.81,29,358.44,44,3.27
664,Carp,39,2.92,Medium Protein,48.73,27.88,7.89,8.29,27,372.66,47,3.48
664,Carp,40,2.99,Low Protein,43.55,25.37,4.64,8.15,25,370.67,44,3.27
664,Carp,41,3.06,Medium Protein,48.81,20.05,4.5,7.7,7,337.4,42,3.13
664,Carp,42,3.13,High Protein,44.66,21.38,5.18,7.61,17,334.51,48,3.55
664,Carp,43,3.2,High Protein,42.49,27.83,6.05,8.02,9,319.4,48,3.55
664,Carp,44,3.27,Medium Protein,50.04,20.97,7.26,8.31,17,221.13,46,3.41
664,Carp,45,3.34,High Protein,46.9,29.73,8.0,7.85,22,364.64,41,3.34
664,Carp,46,3.41,Medium Protein,47.49,29.7,5.85,6.69,16,221.24,45,3.41
664,Carp,47,3.48,Low Protein,51.96,22.94,7.65,7.27,22,264.09,50,3.69
664,Carp,48,3.55,Low Protein,48.72,20.34,7.64,7.97,26,300.06,42,3.55
664,Carp,49,3.62,High Protein,47.38,27.47,4.26,7.31,29,284.33,43,3.62
664,Carp,50,3.69,High Protein,50.95,21.91,7.24,7.48,5,364.83,42,3.69
664,Carp,51,3.76,Medium Protein,55.84,27.33,5.72,7.08,11,329.91,45,3.76
664,Carp,52,3.83,Medium Protein,49.6,23.35,5.59,8.11,23,215.68,50,3.83
665,Tilapia,1,0.22,Medium Protein,17.74,23.73,5.56,7.17,24,202.63,51,4.22
665,Tilapia,2,0.3,Low Protein,14.32,26.01,7.46,7.27,19,340.58,14,1.26
665,Tilapia,3,0.38,Medium Protein,14.29,21.64,5.69,8.18,13,382.4,43,3.58
665,Tilapia,4,0.46,Low Protein,18.39,29.69,6.57,7.18,9,225.47,22,1.9
665,Tilapia,5,0.54,High Protein,21.98,20.43,6.81,8.27,21,246.59,29,2.46
665,Tilapia,6,0.62,Low Protein,18.95,29.48,6.85,8.47,5,276.07,36,3.02
665,Tilapia,7,0.7,High Protein,21.46,22.99,5.65,7.38,10,259.23,50,4.14
665,Tilapia,8,0.78,Low Protein,22.71,26.66,5.07,8.25,25,398.17,27,2.3
665,Tilapia,9,0.86,Low Protein,27.01,29.98,6.6,7.57,26,323.38,30,2.54
665,Tilapia,10,0.94,Medium Protein,27.59,22.37,6.6,8.5,9,301.66,29,2.46
665,Tilapia,11,1.02,High Protein,20.22,24.75,5.4,7.45,27,265.22,31,2.62
665,Tilapia,12,1.1,Low Protein,25.14,20.24,4.1,6.97,14,243.8,51,4.22
665,Tilapia,13,1.18,Low Protein,28.36,22.15,6.71,6.57,24,396.5,47,3.9
665,Tilapia,14,1.26,High Protein,31.12,21.39,5.38,8.23,24,240.96,44,3.66
665,Tilapia,15,1.34,Low Protein,23.89,27.54,5.0,6.69,20,349.7,43,3.58
665,Tilapia,16,1.42,High Protein,30.48,26.92,6.43,6.89,27,382.62,41,3.42
665,Tilapia,17,1.5,High Protein,33.42,24.89,7.53,7.27,22,233.4,45,3.74
665,Tilapia,18,1.58,High Protein,28.35,20.02,5.92,7.62,9,341.87,44,3.66
665,Tilapia,19,1.66,Low Protein,28.65,22.06,7.46,8.29,12,364.05,44,3.66
665,Tilapia,20,1.74,Low Protein,32.08,26.76,7.68,7.87,7,334.12,34,2.86
665,Tilapia,21,1.82,Medium Protein,37.83,20.13,7.76,7.78,29,273.94,30,2.54
665,Tilapia,22,1.9,High Protein,35.93,25.83,5.56,7.92,21,227.84,38,3.18
665,Tilapia,23,1.98,Low Protein,34.04,21.61,6.23,7.28,27,237.35,31,2.62
665,Tilapia,24,2.06,Low Protein,30.81,25.82,4.09,8.06,21,353.97,42,3.5
665,Tilapia,25,2.14,High Protein,36.97,27.91,7.02,7.19,6,305.22,37,3.1
665,Tilapia,26,2.22,High Protein,35.69,28.74,7.56,7.68,22,234.84,46,3.82
665,Tilapia,27,2.3,High Protein,34.86,24.32,4.98,7.84,8,370.31,32,2.7
665,Tilapia,28,2.38,Medium Protein,38.8,26.03,7.96,7.45,26,283.66,43,3.58
665,Tilapia,29,2.46,Medium Protein,38.01,25.33,4.33,6.55,10,389.14,43,3.58
665,Tilapia,30,2.54,Medium Protein,35.79,25.4,5.15,7.84,23,368.54,49,4.06
665,Tilapia,31,2.62,High Protein,43.46,23.86,6.83,6.72,14,383.78,43,3.58
665,Tilapia,32,2.7,Low Protein,44.33,27.89,6.38,7.71,25,389.93,49,4.06
665,Tilapia,33,2.78,High Protein,43.99,23.38,7.91,7.54,14,264.95,51,4.22
665,Tilapia,34,2.86,Low Protein,47.01,25.92,7.12,7.74,18,298.7,42,3.5
665,Tilapia,35,2.94,Medium Protein,41.43,24.56,5.11,7.35,11,338.87,48,3.98
665,Tilapia,36,3.02,Medium Protein,43.06,23.43,6.29,8.18,10,378.53,50,4.14
665,Tilapia,37,3.1,Medium Protein,45.59,23.65,7.94,7.43,29,237.45,50,4.14
665,Tilapia,38,3.18,Low Protein,42.4,24.33,6.75,6.87,23,216.61,50,4.14
665,Tilapia,39,3.26,Low Protein,51.44,24.08,5.23,7.2,23,203.39,49,4.06
665,Tilapia,40,3.34,High Protein,48.31,27.09,4.88,7.57,16,200.0,46,3.82
665,Tilapia,41,3.42,High Protein,47.45,25.65,6.16,7.98,13,240.09,47,3.9
665,Tilapia,42,3.5,High Protein,49.78,25.11,5.71,8.48,6,337.94,40,3.5
665,Tilapia,43,3.58,Medium Protein,49.05,21.71,6.35,7.51,12,357.36,51,4.22
665,Tilapia,44,3.66,High Protein,49.46,24.71,4.64,7.47,15,350.97,44,3.66
665,Tilapia,45,3.74,Medium Protein,51.88,24.84,5.83,7.4,13,298.29,46,3.82
665,Tilapia,46,3.82,Low Protein,53.02,27.07,4.04,7.9,22,333.64,49,4.06
665,Tilapia,47,3.9,Medium Protein,53.33,24.37,4.78,6.7,5,252.26,47,3.9
665,Tilapia,48,3.98,Medium Protein,55.28,25.2,5.63,7.57,16,258.43,46,3.98
665,Tilapia,49,4.06,Medium Protein,58.43,24.01,7.98,8.14,27,277.78,43,4.06
665,Tilapia,50,4.14,Low Protein,51.97,29.78,4.38,7.71,16,260.64,41,4.14
665,Tilapia,51,4.22,Low Protein,60.32,28.56,4.0,8.41,21,365.79,43,4.22
665,Tilapia,52,4.3,High Protein,55.29,20.43,5.21,8.42,10,313.77,46,4.3
666,Carp,1,0.23,High Protein,14.82,28.58,5.64,8.41,22,285.87,46,3.38
666,Carp,2,0.3,High Protein,18.99,23.64,6.53,8.07,12,318.79,25,1.91
666,Carp,3,0.37,Low Protein,23.46,23.33,6.97,8.06,19,221.65,40,2.96
666,Carp,4,0.44,Low Protein,14.57,20.95,5.5,8.0,9,383.42,48,3.52
666,Carp,5,0.51,Low Protein,21.83,29.06,7.57,6.62,22,223.38,43,3.17
666,Carp,6,0.58,Low Protein,22.77,28.77,4.82,8.3,18,322.67,11,0.93
666,Carp,7,0.65,Low Protein,22.24,29.35,7.03,7.3,21,286.27,23,1.77
666,Carp,8,0.72,Medium Protein,17.3,27.71,6.43,7.03,21,355.42,33,2.47
666,Carp,9,0.79,High Protein,23.96,21.06,6.76,7.0,17,295.06,42,3.1
666,Carp,10,0.86,Medium Protein,19.75,20.27,4.06,6.93,8,320.02,42,3.1
666,Carp,11,0.93,High Protein,20.08,29.1,7.71,7.55,11,320.94,31,2.33
666,Carp,12,1.0,Medium Protein,26.96,25.49,4.52,8.17,17,329.6,32,2.4
666,Carp,13,1.07,Low Protein,27.7,22.38,4.44,7.01,9,268.13,40,2.96
666,Carp,14,1.14,High Protein,30.3,20.87,6.34,7.0,9,337.06,49,3.59
666,Carp,15,1.21,Medium Protein,22.13,21.46,6.23,7.99,23,346.57,20,1.56
666,Carp,16,1.28,High Protein,26.59,21.57,5.03,6.55,5,272.47,32,2.4
666,Carp,17,1.35,Low Protein,23.62,26.4,5.1,7.64,23,286.31,32,2.4
666,Carp,18,1.42,Low Protein,27.85,22.57,6.54,6.6,17,222.31,33,2.47
666,Carp,19,1.49,High Protein,29.82,23.06,4.59,7.14,18,379.38,44,3.24
666,Carp,20,1.56,High Protein,30.9,25.99,4.78,6.84,27,250.05,42,3.1
666,Carp,21,1.63,Low Protein,29.86,27.9,5.07,7.68,24,371.67,46,3.38
666,Carp,22,1.7,Low Protein,34.25,24.01,7.99,6.6,21,354.66,42,3.1
666,Carp,23,1.77,Low Protein,31.86,20.39,7.08,8.44,12,252.16,37,2.75
666,Carp,24,1.84,Medium Protein,33.57,26.52,4.01,6.79,6,389.47,41,3.03
666,Carp,25,1.91,High Protein,37.1,26.85,4.32,7.95,21,228.66,33,2.47
666,Carp,26,1.98,Low Protein,31.54,23.36,4.57,8.06,28,227.21,38,2.82
666,Carp,27,2.05,High Protein,33.71,20.01,6.25,6.83,15,253.04,35,2.61
666,Carp,28,2.12,Medium Protein,36.41,25.72,5.86,8.15,18,367.83,47,3.45
666,Carp,29,2.19,Medium Protein,39.58,27.75,6.05,6.55,9,304.67,35,2.61
666,Carp,30,2.26,Low Protein,36.85,22.19,5.27,7.82,22,297.79,49,3.59
666,Carp,31,2.33,High Protein,34.03,25.13,4.61,7.2,14,252.64,49,3.59
666,Carp,32,2.4,Medium Protein,43.89,26.98,5.28,6.78,18,259.88,48,3.52
666,Carp,33,2.47,High Protein,41.78,25.89,7.47,8.25,16,251.02,44,3.24
666,Carp,34,2.54,High Protein,42.63,27.71,6.02,7.91,7,308.54,44,3.24
666,Carp,35,2.61,Low Protein,40.75,24.08,6.08,8.2,20,231.57,45,3.31
666,Carp,36,2.68,Medium Protein,42.27,28.7,6.67,6.93,25,277.75,42,3.1
666,Carp,37,2.75,Medium Protein,47.44,23.18,4.22,7.68,14,389.67,42,3.1
666,Carp,38,2.82,Medium Protein,44.15,21.54,4.95,8.48,13,310.33,45,3.31
666,Carp,39,2.89,High Protein,41.09,27.84,4.44,8.04,26,317.66,50,3.66
666,Carp,40,2.96,Medium Protein,49.24,20.1,5.14,7.8,16,312.72,45,3.31
666,Carp,41,3.03,Medium Protein,45.68,29.51,4.08,7.1,19,340.46,42,3.1
666,Carp,42,3.1,High Protein,41.21,20.74,7.76,7.73,11,366.67,43,3.17
666,Carp,43,3.17,Medium Protein,47.43,27.88,7.88,7.02,21,398.79,41,3.17
666,Carp,44,3.24,Medium Protein,43.1,21.21,7.11,8.49,25,312.68,51,3.73
666,Carp,45,3.31,High Protein,48.38,22.81,6.64,7.73,13,299.62,49,3.59
666,Carp,46,3.38,Medium Protein,52.05,26.01,5.51,7.46,11,285.31,40,3.38
666,Carp,47,3.45,Low Protein,49.89,21.4,5.37,8.32,13,300.41,40,3.45
666,Carp,48,3.52,High Protein,48.93,20.97,7.43,7.59,22,262.57,48,3.52
666,Carp,49,3.59,Medium Protein,54.73,29.32,4.53,7.83,13,326.07,43,3.59
666,Carp,50,3.66,Low Protein,55.88,27.2,7.03,6.73,11,276.45,45,3.66
666,Carp,51,3.73,High Protein,50.77,21.2,7.65,7.18,5,381.83,46,3.73
666,Carp,52,3.8,Medium Protein,52.99,25.19,4.49,6.92,27,218.47,40,3.8
667,Salmon,1,0.32,High Protein,23.03,28.35,4.38,7.21,29,409.63,18,2.36
667,Salmon,2,0.44,Low Protein,16.18,20.87,7.65,7.21,22,378.68,41,5.12
667,Salmon,3,0.56,High Protein,18.58,28.11,6.41,6.55,17,307.58,35,4.4
667,Salmon,4,0.68,Medium Protein,21.08,28.43,7.03,6.81,11,451.89,22,2.84
667,Salmon,5,0.8,Low Protein,19.01,23.42,6.48,7.29,13,316.71,11,1.52
667,Salmon,6,0.92,High Protein,21.92,29.96,7.4,7.18,23,422.62,48,5.96
667,Salmon,7,1.04,Medium Protein,25.85,23.93,7.93,7.21,25,317.34,34,4.28
667,Salmon,8,1.16,Medium Protein,23.88,29.02,6.15,7.12,9,450.78,37,4.64
667,Salmon,9,1.28,Low Protein,29.66,28.98,7.46,8.39,8,340.61,49,6.08
667,Salmon,10,1.4,Low Protein,27.48,27.13,7.04,7.87,29,388.12,38,4.76
667,Salmon,11,1.52,High Protein,26.1,20.01,7.57,8.42,28,495.43,41,5.12
667,Salmon,12,1.64,Medium Protein,34.05,26.83,7.18,8.44,24,311.08,46,5.72
667,Salmon,13,1.76,Low Protein,33.27,20.94,4.05,6.92,17,451.26,32,4.04
667,Salmon,14,1.88,Medium Protein,37.05,20.36,7.75,6.99,23,361.21,45,5.6
667,Salmon,15,2.0,High Protein,33.6,21.8,6.78,6.98,22,458.21,32,4.04
667,Salmon,16,2.12,Low Protein,31.39,25.11,4.17,8.31,22,472.81,39,4.88
667,Salmon,17,2.24,High Protein,32.87,24.6,4.35,8.25,21,329.29,23,2.96
667,Salmon,18,2.36,High Protein,41.55,23.89,5.19,7.91,13,410.97,41,5.12
667,Salmon,19,2.48,Low Protein,38.91,25.35,7.81,6.67,22,305.26,39,4.88
667,Salmon,20,2.6,High Protein,45.76,22.65,4.93,8.05,21,304.76,47,5.84
667,Salmon,21,2.72,Medium Protein,45.5,23.13,6.79,8.42,11,382.0,38,4.76
667,Salmon,22,2.84,Low Protein,38.56,22.09,4.56,6.97,10,358.02,39,4.88
667,Salmon,23,2.96,Medium Protein,48.3,24.52,4.34,7.15,8,493.58,42,5.24
667,Salmon,24,3.08,High Protein,42.93,27.14,6.28,7.77,26,362.53,51,6.32
667,Salmon,25,3.2,Low Protein,46.86,25.12,5.86,7.53,11,474.88,33,4.16
667,Salmon,26,3.32,Medium Protein,48.26,28.51,7.37,7.93,11,324.58,38,4.76
667,Salmon,27,3.44,Medium Protein,45.0,24.91,7.3,7.55,11,370.26,45,5.6
667,Salmon,28,3.56,Medium Protein,46.86,22.02,7.95,6.57,13,455.45,44,5.48
667,Salmon,29,3.68,Medium Protein,51.03,25.12,7.22,8.4,13,369.76,34,4.28
667,Salmon,30,3.8,Medium Protein,54.43,23.72,7.61,7.96,22,451.56,39,4.88
667,Salmon,31,3.92,High Protein,51.84,24.92,6.31,8.42,10,367.4,46,5.72
667,Salmon,32,4.04,High Protein,55.66,20.98,7.05,7.75,19,490.66,43,5.36
667,Salmon,33,4.16,High Protein,55.39,27.77,5.96,8.3,19,387.21,42,5.24
667,Salmon,34,4.28,High Protein,59.1,23.47,5.37,8.43,23,395.81,44,5.48
